id,order_id,product_id,variant_id,sku,title,variant_title,product_type,vendor,quantity,price,total_discount,tax_lines,properties,requires_shipping,taxable,gift_card,variant_cost,fulfillment_status,fulfillment_service,grams
li8399738847,5000057,prod1270,var7003375034,nike-air-force-1-x-money,Nike Air Force 1 x Money Themed,,Nike Air force 1,Knickgasm,2,230.19,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.2,fulfilled,manual,200
li5432018576,5000058,prod1127,var5638635606,nike-air-force-1-x-tanji,Tanjiro x Zenitsu x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,168.94,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li6716575751,5000058,prod1214,var9044927065,converse-x-the-great-wav,Converse x The Great Wave off Kanagawa,,Converse,Knickgasm,2,127.03,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.5,fulfilled,manual,200
li6649279085,5000058,prod1272,var4986444967,nike-air-force-1-x-zenit,Zenitsu x Demon Slayer x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li5649589392,5000059,prod1351,var2661614934,nike-air-force-1-x-black,Black Dragon x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,3.4,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.1,fulfilled,manual,200
li7163636069,5000059,prod1330,var5684288373,nike-air-force-1-x-cinem,Nike Air Force 1 x Cinema,,Nike Air force 1,Knickgasm,1,204.59,1.4,[],[],True,True,False,3.3,fulfilled,manual,200
li1562735040,5000059,prod1398,var2297232532,nike-court-vision-x-shap,Nike Court Vision x Shapes,,Nike Court Vision,Knickgasm,2,114.65,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li4582916793,5000060,prod1126,var2701730832,nike-air-force-1-x-scude,Scuderia Ferrari x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,136.86,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li5171171195,5000060,prod1205,var5488918077,nike-air-force-1-x-rose,Nike Air Force 1 x Poppy Flower,,Nike Air force 1,Knickgasm,2,143.28,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li3092566358,5000061,prod1070,var3592883858,nike-air-force-1-x-led-l,Light Swoosh x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,157.71,2.4,[],[],True,True,False,2.9,fulfilled,manual,200
li8473079664,5000062,prod1248,var7870668249,nike-air-jordan-1-lows-x,Cartoon Coffee Nike Air Jordan 1 Lows,,Nike Air Jordan,Knickgasm,2,186.40,3.2,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.9,fulfilled,manual,200
li4859106140,5000062,prod1254,var1974547418,nike-air-jordan-1-lows-x,Nike Air Jordan 1 Lows x Coffee,,Nike Air Jordan,Knickgasm,2,178.40,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li4178662525,5000063,prod1382,var7936109089,nike-air-force-1-x-cherr,Nike Air Force 1 x Cherry Blossom,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.5,fulfilled,manual,200
li4918891148,5000063,prod1140,var4951355748,nike-air-force-1-x-max-v,Max Verstappen x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,2.9,fulfilled,manual,200
li3471747857,5000064,prod1191,var3378442596,nike-air-force-1-with-ch,Nike Air Force 1 x Rope Laces - Black,,Nike Air force 1,Knickgasm,1,115.47,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.3,fulfilled,manual,200
li5530950213,5000064,prod1373,var3844045164,converse-x-harry-styles-,Converse x Harry Styles,,Converse,Knickgasm,2,99.84,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li2056160289,5000064,prod1268,var3899843526,nike-air-force-1-x-demon,Demon Slayer x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,144.13,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li3088618501,5000065,prod1362,var7610603526,nike-court-vision-mid-x-,Nike Court Vision Mid x Mocha,,Nike Court Vision,Knickgasm,1,121.96,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,2.9,fulfilled,manual,200
li8389326831,5000065,prod1315,var6873944495,nike-air-force-1-x-narut,Naruto x Sasuke x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,187.11,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li6346552300,5000066,prod1135,var8860555053,nike-air-force1-x-valora,Valorant x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,146.53,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li6927479280,5000067,prod1427,var3631121893,nike-court-vision-x-cart,Cartoon x Nike Court Vision,,Nike Court Vision,Knickgasm,2,122.15,3.8,[],[],True,True,False,4.5,fulfilled,manual,200
li3249673376,5000068,prod1065,var1177142167,nike-air-force-1-x-gta-v,GTA VI x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,178.64,1.8,[],[],True,True,False,4.3,fulfilled,manual,200
li2516549608,5000068,prod1172,var8302858928,nike-air-force-1-x-spide,Spiderman x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,156.26,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li4765931982,5000068,prod1391,var2583985000,nike-air-force-1-x-galax,Nike Air Force 1 x Galaxy,,Nike Air force 1,Knickgasm,1,179.62,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li1516743556,5000069,prod1096,var6612779406,adidas-sambas-x-messi,Messi x Adidas Sambas,,Adidas,Knickgasm,2,203.43,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.3,fulfilled,manual,200
li7732286604,5000069,prod1002,var6699383130,gtr-x-nike-air-force-1,Nissan Skyline GT-R R34 x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,155.79,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,9.8,fulfilled,manual,200
li3886938847,5000069,prod1338,var9015989573,nike-air-force-1-x-dogla,Nike Air Force 1 x Doglapan,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li6220579399,5000070,prod1273,var1594780135,converse-x-ed-sheeran-cu,Converse x Ed Sheeran Custom,,Converse,Knickgasm,2,135.13,3.0,[],[],True,True,False,3.6,fulfilled,manual,200
li4002316191,5000071,prod1365,var7731234658,nike-court-vision-x-valo,Nike Court Vision x Valorant,,Nike Court Vision,Knickgasm,2,114.65,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li2043743521,5000072,prod1403,var8315017360,nike-air-force-1-x-juice,Nike Air Force 1 x Drip,,Nike Air force 1,Knickgasm,1,144.34,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,2.9,fulfilled,manual,200
li1484574281,5000073,prod1433,var5245315392,nike-air-force1-x-naruto,Naruto x Sasuke x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li9238201923,5000073,prod1352,var5838281458,nike-air-force-1-x-mocha,Nike Air Force 1 x Mocha,,Nike Air force 1,Knickgasm,1,145.60,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.1,fulfilled,manual,200
li3188323708,5000074,prod1080,var7894504944,nike-air-force-1-x-dual-,Dual Bleed x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li2637201132,5000074,prod1299,var8953512015,nike-air-force-1-cartoon,Cartooned Coffee Dip x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li5920191430,5000075,prod1159,var7964854842,nike-air-force-1-x-doggo,Doggo (Customisable with any name) x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,158.25,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li4996589311,5000075,prod1374,var2607178587,nike-court-vision-x-bts,BTS x Nike Court Vision,,Nike Court Vision,Knickgasm,1,112.11,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li4158080357,5000076,prod1201,var6522646143,nike-air-force-1-x-ksi-x,Nike Air Force 1 x KSI X Logan Paul x Mr Beast,,Nike Air force 1,Knickgasm,1,201.02,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li2167970229,5000076,prod1113,var5569305666,nike-air-force-1-x-inosu,Inosuke : Tanjiro Demon Slayer x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,168.94,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li2418081099,5000076,prod1303,var3811185650,nike-air-force-1-x-zoro-,Luffy x Zoro x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
li5767370114,5000077,prod1351,var2126415466,nike-air-force-1-x-black,Black Dragon x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,8.0,[],[],True,True,False,9.8,fulfilled,manual,200
li5736092562,5000077,prod1105,var4020582737,nike-air-force-1-x-patch,Patch Swoosh x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,115.47,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.3,fulfilled,manual,200
li5981437770,5000078,prod1169,var5577030207,nike-air-force-1-x-fire-,Fire and Ice Beasts x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,153.97,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li6185654886,5000078,prod1295,var6109255798,nike-court-vision-x-drag,Dragon x Waves x Nike Court Vision,,Nike Court Vision,Knickgasm,2,123.90,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li5995452713,5000079,prod1292,var5978822140,copy-chunky-rope-laces-b,Chunky Rope Laces For Sneakers,,Laces,Knickgasm,1,7.91,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li4732356431,5000080,prod1396,var1869274621,nike-court-vision-x-naru,Nike Court Vision x Naruto And Sasuke,,Nike Court Vision,Knickgasm,2,119.53,2.8,[],[],True,True,False,3.3,fulfilled,manual,200
li2984386172,5000080,prod1234,var6945302696,nike-air-force-1-x-fast-,Nike Air Force 1 x Brian O Conner’s Nissan GTR R34 Skyline,,Nike Air force 1,Knickgasm,2,168.94,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li9889003328,5000080,prod1208,var1262980895,nike-air-force-1-x-bitco,Nike Air Force 1 x Bitcoin Crypto,,Nike Air force 1,Knickgasm,1,201.02,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li9624177324,5000081,prod1351,var4559030617,nike-air-force-1-x-black,Black Dragon x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.3,fulfilled,manual,200
li8702414544,5000081,prod1075,var7309919873,nike-air-force-1-x-yello,Yellow Comic x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li2256232489,5000081,prod1342,var2370263881,nike-air-force-1-x-butte,Nike Air Force 1 x Butterfly,,Nike Air force 1,Knickgasm,1,136.86,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.2,fulfilled,manual,200
li8978114343,5000082,prod1434,var1604784162,nike-court-vision-x-itac,Itachi and Madara x Nike Court Vision,,Nike Court Vision,Knickgasm,1,126.85,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li5141688400,5000082,prod1183,var8123833948,nike-air-force-1-x-bmw-b,BMW Drip Custom x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,153.26,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li7914527549,5000083,prod1258,var7007632571,nike-air-force-1-x-light,Lightning Thunder x Nike Air Force 1 Black,,Nike Air force 1,Knickgasm,2,158.25,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li4670884538,5000083,prod1311,var6131503960,nike-air-force-1-x-beer-,Nike Air Force 1 x Beer Cafe,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li8358996577,5000083,prod1409,var1654291617,nike-air-force-1-x-gradi,Gradient x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,136.86,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li4021167716,5000084,prod1308,var2969906937,nike-air-force-1-coffee-,Coffee Dip x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,136.11,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li4015492314,5000085,prod1186,var1188361043,sneaker-care-kit,Ultimate Sneaker Care Kit,,,Knickgasm,2,17.13,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
li9721918963,5000085,prod1349,var1140431292,nike-air-force-1-x-waffl,Nike Air Force 1 x Waffle Ice Cream,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li8922906798,5000085,prod1088,var9202249646,nike-air-force-1-x-nfl-p,NFL Philadelphia Eagles x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,221.74,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li3577508675,5000086,prod1415,var5757951685,nike-air-force-1-x-juice,Juice WRLD x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,144.34,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li1891929137,5000087,prod1432,var9373934414,nike-court-vision-x-cris,Cristiano Ronaldo Nike Court Vision,,Nike Court Vision,Knickgasm,1,128.08,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.9,fulfilled,manual,200
li3226715826,5000087,prod1088,var6628030402,nike-air-force-1-x-nfl-p,NFL Philadelphia Eagles x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,221.74,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li8389938878,5000087,prod1295,var3876814419,nike-court-vision-x-drag,Dragon x Waves x Nike Court Vision,,Nike Court Vision,Knickgasm,2,123.90,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li6746324509,5000088,prod1276,var5910182221,nike-air-force-1-x-van-g,Nike Air Force 1 x Van Gogh Custom,,Nike Air force 1,Knickgasm,1,214.81,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li4115960020,5000088,prod1087,var5244939356,nike-air-force-1-x-lamin,Lamine Yamal x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,167.69,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li4906600213,5000088,prod1266,var1055248201,nike-air-force-1-x-narut,Naruto : Sasuke x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,179.62,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li4122949893,5000089,prod1366,var5153991571,nike-air-force-1-x-cherr,Cherry Blossom x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,8.0,[],[],True,True,False,9.8,fulfilled,manual,200
li7086651813,5000090,prod1007,var1380192493,cr7-x-nike-air-force-1,CR7 x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,157.28,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li9696160042,5000090,prod1347,var1353679498,nike-air-force-1-x-simps,Simpsons x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,158.25,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.2,fulfilled,manual,200
li4082960786,5000090,prod1302,var5285799177,nike-air-force-1-with-ch,Nike Air Force 1 x Rope Laces - Biege,,Nike Air force 1,Knickgasm,2,115.47,3.8,[],[],True,True,False,4.5,fulfilled,manual,200
li1599182988,5000091,prod1143,var5241002910,nike-air-force-1-x-ferra,Ferrari F1 x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,143.28,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li3604485882,5000091,prod1143,var9003733204,nike-air-force-1-x-ferra,Ferrari F1 x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,143.28,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li7381555874,5000091,prod1189,var4722765728,nike-air-jordan-lows-x-l,Luffy x Zoro x Nike Air Jordan 1 Lows,,Nike Air Jordan,Knickgasm,1,219.54,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li1682536038,5000092,prod1403,var7120818946,nike-air-force-1-x-juice,Nike Air Force 1 x Drip,,Nike Air force 1,Knickgasm,2,144.34,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.9,fulfilled,manual,200
li3954020838,5000092,prod1307,var2705454431,nike-air-jordan-lows-x-o,One Piece x Nike Air Jordan 1 Lows,,Nike Air Jordan,Knickgasm,1,226.29,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li5297869651,5000092,prod1078,var3507110043,nike-air-force-1-x-red-c,Red Comic x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.3,fulfilled,manual,200
li8885327450,5000093,prod1221,var6927836224,converse-x-autumn-embroi,Converse x Autumn Embroidery,,Converse,Knickgasm,2,115.26,3.4,[],[],True,True,False,4.1,fulfilled,manual,200
li5400781301,5000093,prod1320,var9311053254,travis-scott-denim-jacke,Travis Scott Denim Jacket,,Denim Jackets,Knickgasm,1,64.35,1.6,[],[],True,True,False,3.9,fulfilled,manual,200
li9988561480,5000094,prod1339,var7583655883,nike-air-force-1-x-candy,Nike Air Force 1 x Candy,,Nike Air force 1,Knickgasm,2,141.14,3.0,[],[],True,True,False,3.8,fulfilled,manual,200
li2840524582,5000094,prod1034,var8093088224,nike-air-force-1-x-liver,Liverpool F.C. x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,148.19,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li6083676509,5000094,prod1088,var9366141694,nike-air-force-1-x-nfl-p,NFL Philadelphia Eagles x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,221.74,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li4767496059,5000095,prod1212,var1056662473,nike-air-force-1-x-skull,Nike Air Force 1 x Skull N’ Roses Halloween 🎃,,Nike Air force 1,Knickgasm,1,179.62,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
li4654940176,5000096,prod1100,var3408589620,nike-air-force-1-x-zlata,Zlatan Ibrahimović x Manchester United x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,165.73,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
li9384745079,5000096,prod1079,var3744220616,nike-air-force-1-x-yello,Yellow Bleed x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,1.4,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.3,fulfilled,manual,200
li4373681211,5000096,prod1215,var9180617906,nike-air-force-1-x-blue-,Blue Sapphire Dragon x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,157.83,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li7425433471,5000097,prod1408,var9803393159,converse-x-kuroko-no-bas,Converse x Kuroko no Basuke (Kuroko and Kagami),,Converse,Knickgasm,2,103.37,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li6600331917,5000097,prod1310,var9331138251,nike-air-force-1-x-jiray,Nike Air Force 1 x Jiraya,,Nike Air force 1,Knickgasm,2,158.25,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li6500510500,5000097,prod1033,var8109529734,nike-air-force-1-x-goat-,Lionel Messi x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,201.51,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li9352422765,5000098,prod1195,var3705748045,nike-air-force-1-x-bmw-c,BMW Custom x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,153.26,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li9498182921,5000098,prod1426,var8859233487,nike-air-force-1-x-carto,Cartooned x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,136.86,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li3408843891,5000099,prod1364,var8081661918,nike-air-force-1-x-doubl,Nike Air Force 1 x Double Swoosh,,Nike Air force 1,Knickgasm,1,133.65,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.3,fulfilled,manual,200
li8260680104,5000099,prod1196,var5431005078,converse-chucks-x-evolve,Converse Chucks 70s x Evolve,,Converse,Knickgasm,2,138.79,2.6,[],[],True,True,False,3.2,fulfilled,manual,200
li5550833043,5000099,prod1377,var9726862845,nike-air-force-1-x-waves,Nike Air Force 1 x Waves,,Nike Air force 1,Knickgasm,2,158.25,3.8,[],[],True,True,False,4.5,fulfilled,manual,200
li8288314594,5000100,prod1029,var2919148512,nike-air-force1-x-akatsu,Akatsuki x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,146.53,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li2508238338,5000101,prod1167,var2521910304,nike-air-force-1-black-x,Cartoon x Nike Air Force 1 Black,,Nike Air force 1,Knickgasm,2,136.86,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li8552409831,5000102,prod1057,var1807843435,nike-air-force-1-x-joker,Joker x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,187.77,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li5420348099,5000102,prod1113,var6011667728,nike-air-force-1-x-inosu,Inosuke : Tanjiro Demon Slayer x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,168.94,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.3,fulfilled,manual,200
